2022-10-27,10:10:58,Enter ID,Free text,None,1,1,7,1,2022_10_27-10_10_33.xml,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.15384615384615385,0.09819444444444446,0.004423076923077,0.7692307692307693,0.0,0.9275000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:11:47,Enter ID,Free text,None,1,2,2,6,2022_10_27-10_10_33.xml,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.31563888888888925,0.05496153846153859,0.0,0.038461538461538464,0.09342307692307705,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:13:00,Enter ID,Free text,None,1,3,1,7,2022_10_27-10_10_33.xml,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.3239166666666669,0.08919230769230756,0.0,0.0,0.08919230769230756,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:20:56,9,Free text,Calibration,3,1,2,6,2022_10_27-10_18_36.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.08695652173913043,0.09645708333333339,0.11480173913043482,0.30434782608695654,0.0,0.5061060869565218,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:21:33,9,Free text,Calibration,3,2,2,6,2022_10_27-10_18_36.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.043478260869565216,0.10263611111111108,0.1282267391304348,0.2608695652173913,0.0,0.43257456521739135,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:22:11,9,Free text,Calibration,3,3,1,7,2022_10_27-10_18_36.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.17391304347826086,0.09815152777777765,0.12651195652173905,0.30434782608695654,0.0,0.6047728260869565,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:25:05,9,Free text,Calibration,4,1,1,7,2022_10_27-10_24_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.3131666666666668,0.06895652173913014,0.0,0.0,0.06895652173913014,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:25:48,9,Free text,Calibration,4,2,1,7,2022_10_27-10_24_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.3106944444444448,0.06786956521739125,0.0,0.0,0.06786956521739125,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:26:30,9,Free text,Calibration,4,3,1,7,2022_10_27-10_24_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.3060833333333336,0.09256521739130398,0.0,0.0,0.09256521739130398,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:28:53,9,Free text,Calibration,4,4,1,7,2022_10_27-10_24_46.xml,None,"133
133",8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.30663888888888924,0.06595652173913001,0.0,0.0,0.06595652173913001,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:29:32,9,Free text,Calibration,4,5,1,7,2022_10_27-10_24_46.xml,None,"133
133",8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.30661111111111145,0.12408695652173893,0.0,0.0,0.12408695652173893,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:30:20,9,Free text,Calibration,4,6,1,7,2022_10_27-10_24_46.xml,None,"133
133",8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.29891666666666666,0.055695652173912896,0.043478260869565216,0.0,0.09917391304347811,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:33:12,9,Free text,Calibration,5,1,2,6,2022_10_27-10_33_00.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.125,0.1677200277777775,0.09985845833333347,0.16666666666666666,0.0,0.39152512500000014,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:33:38,9,Free text,Calibration,5,2,2,6,2022_10_27-10_33_00.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.16666666666666666,0.17394577777777756,0.07980091666666686,0.125,0.0,0.3714675833333335,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:34:04,9,Free text,Calibration,5,3,1,7,2022_10_27-10_33_00.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.17836597222222197,0.08723279166666699,0.08333333333333333,0.0,0.17056612500000032,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:38:17,9,Free text,Practice,7,1,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",False,,0.0,0.2296884444444444,0.06740909090909099,0.045454545454545456,0.0,0.11286363636363644,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:38:52,9,Free text,Practice,7,2,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",False,,0.0,0.2463340277777778,0.09913749999999988,0.0,0.0,0.09913749999999988,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:39:23,9,Free text,Practice,7,3,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",False,,0.0,0.21178616666666675,0.08004709090909096,0.13636363636363635,0.0,0.2164107272727273,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:39:53,9,Free text,Practice,7,4,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",False,,0.0,0.20770283333333345,0.09480886363636355,0.13636363636363635,0.0,0.2311724999999999,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:40:25,9,Free text,Practice,7,5,1,7,2022_10_27-10_38_09.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",False,,0.0,0.24019513888888877,0.05444686363636359,0.0,0.0,0.05444686363636359,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:41:09,9,Free text,Test,8,1,1,7,2022_10_27-10_40_58.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.2136472777777777,0.09082309090909066,0.13636363636363635,0.0,0.227186727272727,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:43:34,9,Free text,Test,9,1,2,6,2022_10_27-10_43_23.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0625,0.1506904444444446,0.08353687500000023,0.1875,0.0,0.33353687500000023,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:44:05,9,Free text,Test,9,2,1,7,2022_10_27-10_43_23.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.1815994166666666,0.08830418750000044,0.0,0.0,0.08830418750000044,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:44:36,9,Free text,Test,9,3,1,7,2022_10_27-10_43_23.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.1774049722222222,0.10504518750000008,0.0,0.0,0.10504518750000008,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:46:58,9,Free text,Practice,11,1,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.317876111111111,0.2426766666666668,0.0,0.0,0.2426766666666668,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:47:41,9,Free text,Practice,11,2,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.3244872222222222,0.21053222222222218,0.0,0.0,0.21053222222222218,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:48:20,9,Free text,Practice,11,3,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.2783700000000002,0.24130444444444463,0.16666666666666666,0.0,0.4079711111111113,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:49:03,9,Free text,Practice,11,4,1,7,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.3315983333333333,0.21263888888888882,0.0,0.0,0.21263888888888882,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:49:44,9,Free text,Practice,11,5,2,6,2022_10_27-10_46_50.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.05555555555555555,0.2307527777777777,0.26178000000000007,0.3333333333333333,0.0,0.650668888888889,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:50:28,9,Free text,Test,12,1,2,6,2022_10_27-10_50_25.xml,None,81,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.01468722222222221,0.0,1.1111111111111112,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:51:22,9,Free text,Test,13,1,1,7,2022_10_27-10_51_14.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.19202277777777768,0.10534333333333325,0.05555555555555555,0.0,0.1608988888888888,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:54:02,9,Free text,Practice,15,1,1,7,2022_10_27-10_53_55.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.04,0.24904186111111118,0.06137927999999977,0.04,0.04,0.18137927999999978,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:54:30,9,Free text,Practice,15,2,1,7,2022_10_27-10_53_55.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.25059741666666646,0.03966360000000007,0.04,0.0,0.07966360000000007,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:54:57,9,Free text,Practice,15,3,1,7,2022_10_27-10_53_55.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.26768744444444437,0.025138279999999975,0.0,0.0,0.025138279999999975,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:55:28,9,Free text,Practice,15,4,1,7,2022_10_27-10_53_55.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.2657985555555555,0.027156119999999867,0.0,0.0,0.027156119999999867,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:55:55,9,Free text,Practice,15,5,1,7,2022_10_27-10_53_55.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.259715222222222,0.053098280000000185,0.0,0.0,0.053098280000000185,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:56:30,9,Free text,Test,16,1,1,7,2022_10_27-10_56_25.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.25606294444444433,0.0836539600000001,0.08,0.0,0.1636539600000001,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:58:22,9,Free text,Practice,18,1,1,7,2022_10_27-10_58_17.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.1101944444444447,0.15112499999999984,0.0625,0.0,0.21362499999999984,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:58:47,9,Free text,Practice,18,2,1,7,2022_10_27-10_58_17.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.10686111111111124,0.09368749999999995,0.125,0.0,0.21868749999999995,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:59:16,9,Free text,Practice,18,3,1,7,2022_10_27-10_58_17.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.11336111111111119,0.11318749999999976,0.0,0.0,0.11318749999999976,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,10:59:43,9,Free text,Practice,18,4,1,7,2022_10_27-10_58_17.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.11727777777777781,0.17043749999999963,0.0,0.0,0.17043749999999963,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:00:07,9,Free text,Practice,18,5,1,7,2022_10_27-10_58_17.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.10263888888888906,0.1002499999999998,0.125,0.0,0.22524999999999978,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:00:55,9,Free text,Test,19,1,1,6,2022_10_27-11_00_43.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0625,0.16453047222222222,0.19324168749999998,0.125,0.0,0.3807416875,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:10:28,9,Free text,Retention,21,1,2,6,2022_10_27-11_10_21.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.24694513888888892,0.12586800000000006,0.043478260869565216,0.0,0.16934626086956528,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:11:06,9,Free text,Retention,21,2,1,7,2022_10_27-11_10_21.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.22804286111111102,0.0752341304347823,0.13043478260869565,0.0,0.20566891304347795,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:11:34,9,Free text,Retention,21,3,1,7,2022_10_27-11_10_21.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.2596184999999998,0.040324217391303964,0.0,0.0,0.040324217391303964,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:12:57,9,Free text,Retention,22,1,1,7,2022_10_27-11_12_52.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_27-10_43_23.mid,0.0,0.18521052777777777,0.08904518750000004,0.0,0.0,0.08904518750000004,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:13:28,9,Free text,Retention,22,2,1,7,2022_10_27-11_12_52.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_27-10_43_23.mid,0.0,0.19184941666666674,0.09447818750000005,0.0,0.0,0.09447818750000005,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:13:54,9,Free text,Retention,22,3,1,7,2022_10_27-11_12_52.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_27-10_43_23.mid,0.0,0.18240497222222232,0.05926506250000013,0.0,0.0,0.05926506250000013,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:14:57,9,Free text,Retention,24,1,1,7,2022_10_27-11_14_49.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.20814058333333357,0.10059572222222236,0.0,0.0,0.10059572222222236,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:15:28,9,Free text,Retention,24,2,1,7,2022_10_27-11_14_49.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.0,0.20891836111111128,0.06757094444444428,0.0,0.0,0.06757094444444428,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:15:58,9,Free text,Retention,24,3,1,7,2022_10_27-11_14_49.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.05555555555555555,0.1979949999999999,0.11736811111111096,0.05555555555555555,0.05555555555555555,0.28403477777777764,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:16:52,9,Free text,Retention,25,1,1,7,2022_10_27-11_16_48.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_27-10_53_55.mid,0.0,0.25704186111111094,0.04190647999999994,0.04,0.0,0.08190647999999995,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:17:21,9,Free text,Retention,25,2,1,7,2022_10_27-11_16_48.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_27-10_53_55.mid,0.0,0.2607085277777778,0.07010215999999966,0.04,0.0,0.11010215999999967,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:17:54,9,Free text,Retention,25,3,1,7,2022_10_27-11_16_48.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,D:/Jason/comp_scaffold/DexmoPiano/output/2022_10_27-10_53_55.mid,0.0,0.2658541111111111,0.04400819999999982,0.0,0.0,0.04400819999999982,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,11:19:32,9,Free text,Retention,28,1,2,6,2022_10_27-11_19_25.xml,None,116,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",True,,0.375,0.14913488888888884,0.5118275625000003,0.1875,0.0,1.0743275625000002,0.0,0.0,0.0,0.0,0.0,0.0
