2022-05-11,13:37:01,1,Free text,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.1475555555555555,0.14330000000000004,0.26666666666666666,0.0,0.9575222222222222,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:38:36,1,Free text,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.11077777777777774,0.0637,0.2,0.0,0.6411444444444445,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:39:16,1,Free text,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.061666666666666634,0.1061666666666668,0.2,0.0,0.5678333333333334,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:42:03,1,Free text,None,75,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.1330833333333335,0.02492857142857176,0.0,0.0,0.15801190476190527,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:42:52,1,Free text,None,75,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.11900000000000022,0.027464285714285625,0.03571428571428571,0.0,0.18217857142857158,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:43:32,1,Free text,None,75,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.2313055555555559,0.23517857142857196,0.0,0.0,1.073626984126985,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:47:27,1,Free text,None,112,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.13044027777777797,0.02821436363636365,0.0,0.0,0.15865464141414162,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:47:56,1,Free text,None,112,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.12918633333333357,0.053630000000000067,0.045454545454545456,0.0,0.2282708787878791,0.0,0.0,0.0,0.0,0.0
2022-05-11,13:48:59,1,Free text,None,112,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.14209899999999992,0.036272999999999736,0.0,0.0,0.17837199999999964,0.0,0.0,0.0,0.0,0.0
2022-05-11,14:55:02,2,Free text,None,75,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.30958333333333354,0.30785714285714283,0.38095238095238093,0.0,1.5222023809523813,0.0,0.0,0.0,0.0,0.0
2022-05-11,14:57:18,2,Free text,None,75,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.3159722222222223,0.6744761904761906,0.14285714285714285,0.0,1.6094960317460318,0.0,0.0,0.0,0.0,0.0
2022-05-11,14:59:41,2,Free text,None,75,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",0.2824722222222222,0.3686363636363637,0.09090909090909091,0.0,1.6056540404040403,0.0,0.0,0.0,0.0,0.0
2022-05-11,15:06:03,2,Free text,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",0.18286111111111122,0.4395882352941176,0.0,0.0,0.7989199346405229,0.0,0.0,0.0,0.0,0.0
2022-05-11,15:17:10,2,Free text,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",0.1361388888888889,0.10935294117647051,0.11764705882352941,0.0,0.4219624183006535,0.0,0.0,0.0,0.0,0.0
