None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.22727272727272727,2.1665000000000023,0.14399999999999988,0.2727272727272727,0.0,2.810500000000002,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.45454545454545453,3.293499999999999,0.19731818181818153,0.22727272727272727,0.0,4.172636363636363,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.36363636363636365,4.327999999999999,0.27781818181818196,0.18181818181818182,0.0,5.151272727272726,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.36363636363636365,4.2155000000000005,0.3270454545454545,0.0,0.13636363636363635,5.042545454545455,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.45454545454545453,3.929000000000002,0.2907727272727271,0.0,0.13636363636363635,4.81068181818182,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.45454545454545453,2.875500000000006,0.2753636363636366,0.0,0.0,3.605409090909097,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.3181818181818182,3.1875000000000027,0.3120909090909089,0.0,0.045454545454545456,3.863227272727275,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.18181818181818182,2.7905000000000015,0.25086363636363623,0.22727272727272727,0.0,3.4504545454545466,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.36363636363636365,2.4000000000000044,0.3845000000000001,0.045454545454545456,0.0,3.1935909090909136,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.2727272727272727,3.3520000000000025,0.21936363636363632,0.18181818181818182,0.0,4.025909090909094,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.045454545454545456,5.672000000000003,0.3308181818181819,0.0,0.18181818181818182,6.2300909090909125,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.18181818181818182,3.2600000000000007,0.11713636363636369,0.2727272727272727,0.0,3.831681818181819,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.18181818181818182,2.2275000000000036,0.10231818181818175,0.5,0.0,3.011636363636367,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.3181818181818182,2.7475000000000014,0.2129545454545452,0.2727272727272727,0.0,3.5513636363636376,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.09090909090909091,4.300000000000004,0.32227272727272716,0.0,0.22727272727272727,4.94045454545455,0.0,0.0,0.0,0.0,0.0,0.0
