2022-12-29,13:11:57,Enter ID,Free text,None,1,1,None,None,2022_12_29-13_11_48.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",True,,0.0,0.014444444444444433,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,17:37:26,Enter ID,Free text,None,1,1,None,None,2022_12_29-17_37_11.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",True,,0.32,0.29736111111111146,0.44459999999999994,0.0,0.0,0.7646,0.0,0.0,0.0,0.0,0.0,0.0
