,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.043478260869565,1.144,0.005434782608696,0.826086956521739,0,2.019,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.130434782608696,4.319,0.167608695652174,0.130434782608696,0,4.74747826086956,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.304347826086957,5.224,0.101782608695652,0,0,5.63013043478261,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.15,4.1665,0.3114,0.05,0,4.6779,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.403,0.25525,0,0,4.65825,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.8675,0.0296,0,0.1,3.9971,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.294,0.03085,0,0.05,3.37485,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.2465,0.058,0,0.05,3.3545,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.3915,0.03155,0,0,3.42305,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.6995,0.02905,0,0,2.72855,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.9705,0.0267,0,0,2.9972,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.356,0.03,0,0,3.386,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.5495,0.0509,0,0,3.6004,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,1.719,0.02565,0.1,0,1.84465,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.233,0.0288,0,0,2.2618,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.3845,0.0268,0,0,2.4113,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.7245,0.05285,0,0,2.77735,0,0,0,0,0,0
,,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.095,0.0629,0.05,0,3.2079,0,0,0,0,0,0
