None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.5294117647058824,0.7610000000000008,0.1566470588235294,0.29411764705882354,0.0,1.7411764705882362,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.8235294117647058,1.3695000000000028,0.20570588235294118,0.23529411764705882,0.0,2.6340294117647085,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",1.1176470588235294,5.3365,0.5415294117647057,0.0,1.1176470588235294,8.113323529411765,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.C_DUR: 7>, <NoteRangePerHand.C_DUR: 7>, [0.5, 0.25], 'both')",0.2631578947368421,1.3489999999999984,0.04399999999999992,0.42105263157894735,0.0,2.0772105263157874,0.4,1.1020000000000003,0.14090000000000039,0.75,0.0,2.392900000000001
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.6956521739130435,3.2104999999999997,0.09082608695652168,0.43478260869565216,0.0,4.431760869565217,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.15,0.8414999999999999,0.018399999999999927,0.9,0.0,1.9099,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.21052631578947367,2.538500000000004,0.02657894736842154,0.05263157894736842,0.0,2.828236842105268,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.0,2.2099999999999995,0.02873684210526357,0.0,0.0,2.238736842105263,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.3333333333333333,4.365,0.7611333333333329,0.0,0.13333333333333333,5.5927999999999995,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.06666666666666667,2.1855000000000038,0.03979999999999991,0.0,0.0,2.2919666666666707,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.6470588235294118,3.0775000000000023,0.26505882352941135,0.11764705882352941,0.0,4.107264705882354,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.0,3.246999999999998,0.041277777777777774,0.0,0.0,3.288277777777776,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.05555555555555555,2.769499999999998,0.08422222222222223,0.0,0.0,2.909277777777776,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.0,1.7855000000000019,0.09177777777777815,0.0,0.0,1.87727777777778,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.1111111111111111,2.370500000000001,0.5155555555555558,0.0,0.0,2.997166666666668,0.0,0.0,0.0,0.0,0.0,0.0
None,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.05555555555555555,2.164999999999999,0.08583333333333393,0.0,0.2222222222222222,2.5286111111111107,0.0,0.0,0.0,0.0,0.0,0.0
