date,time,user_id,free_text,phase,task_number,trial_number,diff_rating,perf_rating,saved_filename,practice_mode,bpm,number_of_bars,complexityLevel,loaded_filename,pitch_right,note_hold_time_right,timing_right,n_missing_notes_right,n_extra_notes_right,Summed_right,pitch_left,note_hold_time_left,timing_left,n_missing_notes_left,n_extra_notes_left,Summed_left
17/08/2022,10:50:11,Enter ID,Free text,None,2,1,None,None,2022_08_17-10_39_27.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",,0.19047619,0.170722222,0.022904762,0.714285714,0,1.098388889,0,0,0,0,0,0
17/08/2022,11:39:11,Enter ID,Free text,None,3,1,None,None,2022_08_17-11_39_10.xml,None,200,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.25], 'right')",,0,0.006166667,0,1.095238095,0,1.101404762,0,0,0,0,0,0
17/08/2022,11:52:52,Enter ID,Free text,None,2,1,None,None,2022_08_17-11_52_51.xml,None,40,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",,0.148148148,0.23,0.009296296,1.740740741,0,2.128185185,0,0,0,0,0,0
17/08/2022,12:11:27,Enter ID,Free text,None,4,1,1,6,2022_08_17-12_11_08.xml,None,60,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",,0,0.321416667,0.057055556,0,0,0.378472222,0,0,0,0,0,0
17/08/2022,12:16:09,1,Free text,Calibration,6,1,4,5,2022_08_17-12_15_57.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.2,0.08101875,0.042673667,1.2,0,1.523692417,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2022,12:16:49,1,Free text,Calibration,6,2,4,5,2022_08_17-12_15_57.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.066666667,0.079052778,0.061881,1.266666667,0.066666667,1.540933778,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2022,12:17:17,1,Free text,Calibration,6,3,3,5,2022_08_17-12_15_57.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.066666667,0.086355139,0.030925667,1.2,0,1.383947472,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2022,12:19:55,1,Free text,Calibration,7,1,6,3,2022_08_17-12_19_48.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.129843333,0.014753043,0.043478261,0,0.188074638,0,0,0,0,0,0
17/08/2022,12:20:14,1,Free text,Calibration,7,2,6,3,2022_08_17-12_19_48.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.138565556,0.023264348,0.043478261,0,0.205308164,0,0,0,0,0,0
17/08/2022,12:20:34,1,Free text,Calibration,7,3,6,4,2022_08_17-12_19_48.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.138148889,0.015046957,0.043478261,0,0.196674106,0,0,0,0,0,0
17/08/2022,12:20:57,1,Free text,Calibration,7,4,6,4,2022_08_17-12_19_48.xml,None,232,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.13876,0.017893913,0.043478261,0,0.200132174,0,0,0,0,0,0
17/08/2022,12:23:36,1,Free text,Calibration,8,1,7,2,2022_08_17-12_21_45.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.049679722,0.031319706,0,0,0.080999428,0,0,0,0,0,0
17/08/2022,12:23:56,1,Free text,Calibration,8,2,7,2,2022_08_17-12_21_45.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.039471667,0.037477353,0.117647059,0,0.194596078,0,0,0,0,0,0
17/08/2022,12:24:13,1,Free text,Calibration,8,3,7,3,2022_08_17-12_21_45.xml,None,265,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.049869444,0.024133235,0,0,0.07400268,0,0,0,0,0,0
17/08/2022,12:29:12,1,Free text,Practice,9,1,5,5,2022_08_17-12_28_39.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.116977222,0.0168725,0,0,0.133849722,0,0,0,0,0,0
17/08/2022,12:29:44,1,Free text,Practice,9,2,3,5,2022_08_17-12_28_39.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.037140694,0.072717273,0.090909091,0,0.200767058,0,0,0,0,0,0
17/08/2022,12:30:18,1,Free text,Practice,9,3,3,3,2022_08_17-12_28_39.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.227272727,0.036201667,0.035013636,0.181818182,0,0.480306212,0,0,0,0,0,0
17/08/2022,12:30:49,1,Free text,Practice,9,4,3,4,2022_08_17-12_28_39.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.136363636,0.026257222,0.018519545,0.136363636,0,0.31750404,0,0,0,0,0,0
17/08/2022,12:31:17,1,Free text,Practice,9,5,3,4,2022_08_17-12_28_39.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.181818182,0.032033194,0.018240909,0.136363636,0,0.368455922,0,0,0,0,0,0
17/08/2022,12:32:23,1,Free text,Test,10,1,4,4,2022_08_17-12_28_39.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.227272727,0.043893194,0.020799318,1.227272727,0.045454545,1.564692513,0,0,0,0,0,0
17/08/2022,12:35:09,1,Free text,Test,11,1,4,4,2022_08_17-12_35_01.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.091791806,0.042629167,0,0,0.134420972,0,0,0,0,0,0
17/08/2022,12:35:28,1,Free text,Test,11,2,4,2,2022_08_17-12_35_01.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.079104583,0.035090278,0.111111111,0,0.225305972,0,0,0,0,0,0
17/08/2022,12:35:50,1,Free text,Test,11,3,4,3,2022_08_17-12_35_01.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.076300833,0.029251111,0.055555556,0,0.1611075,0,0,0,0,0,0
17/08/2022,12:38:46,1,Free text,Practice,12,1,2,6,2022_08_17-12_38_38.xml,None,174,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.173490972,0.01902532,0,0,0.192516292,0,0,0,0,0,0
17/08/2022,12:39:09,1,Free text,Practice,12,2,2,6,2022_08_17-12_38_38.xml,None,174,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.167824306,0.01742532,0,0,0.185249626,0,0,0,0,0,0
17/08/2022,12:39:30,1,Free text,Practice,12,3,1,6,2022_08_17-12_38_38.xml,None,174,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.16401875,0.01886532,0,0,0.18288407,0,0,0,0,0,0
17/08/2022,12:39:52,1,Free text,Practice,12,4,1,7,2022_08_17-12_38_38.xml,None,174,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.163074306,0.01709148,0,0,0.180165786,0,0,0,0,0,0
17/08/2022,12:40:15,1,Free text,Practice,12,5,1,7,2022_08_17-12_38_38.xml,None,174,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.163148028,0.019933,0,0,0.183081028,0,0,0,0,0,0
17/08/2022,12:41:05,1,Free text,Test,13,1,4,5,2022_08_17-12_38_38.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.04,0.112149306,0.0210078,1.12,0,1.293157106,0,0,0,0,0,0
17/08/2022,12:43:10,1,Free text,Practice,14,1,5,3,2022_08_17-12_43_05.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.074121528,0.047941563,0,0,0.12206309,0,0,0,0,0,0
17/08/2022,12:43:31,1,Free text,Practice,14,2,5,4,2022_08_17-12_43_05.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.06836,0.036994375,0.0625,0,0.167854375,0,0,0,0,0,0
17/08/2022,12:43:48,1,Free text,Practice,14,3,5,4,2022_08_17-12_43_05.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.071774861,0.033435937,0,0,0.105210799,0,0,0,0,0,0
17/08/2022,12:44:07,1,Free text,Practice,14,4,5,2,2022_08_17-12_43_05.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.125,0.08041375,0.059411563,0,0,0.264825313,0,0,0,0,0,0
17/08/2022,12:44:26,1,Free text,Practice,14,5,5,3,2022_08_17-12_43_05.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.070876944,0.0546575,0.0625,0,0.188034444,0,0,0,0,0,0
17/08/2022,12:45:00,1,Free text,Test,15,1,5,3,2022_08_17-12_43_05.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.25,0.072804444,0.03145375,1.3125,0.0625,1.729258194,0,0,0,0,0,0
17/08/2022,12:47:12,1,Free text,Practice,16,1,7,2,2022_08_17-12_47_07.xml,None,322,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.333333333,0.065204861,0.044512917,0.166666667,0,0.609717778,0,0,0,0,0,0
17/08/2022,12:47:28,1,Free text,Practice,16,2,7,1,2022_08_17-12_47_07.xml,None,322,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.541666667,0.080834583,0.045471875,0.083333333,0,0.751306458,0,0,0,0,0,0
17/08/2022,12:47:46,1,Free text,Practice,16,3,7,1,2022_08_17-12_47_07.xml,None,322,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.166666667,0.078973472,0.0628875,0.083333333,0,0.391860972,0,0,0,0,0,0
17/08/2022,12:48:03,1,Free text,Practice,16,4,7,1,2022_08_17-12_47_07.xml,None,322,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.291666667,0.074195694,0.049318542,0.083333333,0,0.498514236,0,0,0,0,0,0
17/08/2022,12:48:23,1,Free text,Practice,16,5,7,3,2022_08_17-12_47_07.xml,None,322,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.081205,0.037040208,0.041666667,0,0.159911875,0,0,0,0,0,0
17/08/2022,12:49:01,1,Free text,Test,17,1,6,2,2022_08_17-12_47_07.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.458333333,0.099458472,0.022055208,1.25,0.041666667,1.871513681,0,0,0,0,0,0
17/08/2022,12:49:24,1,Free text,Test,17,2,6,3,2022_08_17-12_47_07.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.208333333,0.09179,0.060259792,1.25,0,1.610383125,0,0,0,0,0,0
17/08/2022,12:53:28,1,Free text,Retention,18,1,4,6,2022_08_17-12_53_21.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_28_39.mid,0,0.038315278,0.0324475,0,0,0.070762778,0,0,0,0,0,0
17/08/2022,12:53:48,1,Free text,Retention,18,2,4,5,2022_08_17-12_53_21.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_28_39.mid,0,0.047057361,0.036768636,0.045454545,0,0.129280543,0,0,0,0,0,0
17/08/2022,12:54:08,1,Free text,Retention,18,3,4,6,2022_08_17-12_53_21.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_28_39.mid,0,0.043437222,0.042129318,0,0,0.08556654,0,0,0,0,0,0
17/08/2022,12:55:01,1,Free text,Retention,19,1,4,5,2022_08_17-12_54_54.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_35_01.mid,0,0.075686111,0.036724444,0.055555556,0,0.167966111,0,0,0,0,0,0
17/08/2022,12:55:19,1,Free text,Retention,19,2,4,5,2022_08_17-12_54_54.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_35_01.mid,0,0.092014028,0.077831944,0,0.055555556,0.225401528,0,0,0,0,0,0
17/08/2022,12:55:39,1,Free text,Retention,19,3,4,4,2022_08_17-12_54_54.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_35_01.mid,0,0.069024861,0.033369444,0.111111111,0,0.213505417,0,0,0,0,0,0
17/08/2022,12:56:20,1,Free text,Retention,20,1,3,6,2022_08_17-12_56_15.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_38_38.mid,0,0.116069583,0.0182842,0,0,0.134353783,0,0,0,0,0,0
17/08/2022,12:56:37,1,Free text,Retention,20,2,2,6,2022_08_17-12_56_15.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_38_38.mid,0,0.113729028,0.0100946,0,0,0.123823628,0,0,0,0,0,0
17/08/2022,12:56:58,1,Free text,Retention,20,3,2,7,2022_08_17-12_56_15.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_38_38.mid,0,0.110923472,0.0123798,0,0,0.123303272,0,0,0,0,0,0
17/08/2022,12:57:55,1,Free text,Retention,21,1,4,5,2022_08_17-12_57_49.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_43_05.mid,0,0.064747083,0.045637187,0,0,0.110384271,0,0,0,0,0,0
17/08/2022,12:58:17,1,Free text,Retention,21,2,3,6,2022_08_17-12_57_49.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_43_05.mid,0,0.061365417,0.049449688,0,0,0.110815104,0,0,0,0,0,0
17/08/2022,12:58:35,1,Free text,Retention,21,3,3,6,2022_08_17-12_57_49.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_43_05.mid,0,0.064969306,0.060669687,0,0,0.125638993,0,0,0,0,0,0
17/08/2022,12:59:34,1,Free text,Retention,22,1,3,5,2022_08_17-12_59_30.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_47_07.mid,0,0.102095556,0.028481667,0.041666667,0,0.172243889,0,0,0,0,0,0
17/08/2022,12:59:51,1,Free text,Retention,22,2,3,5,2022_08_17-12_59_30.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_47_07.mid,0,0.117645694,0.020629375,0,0,0.138275069,0,0,0,0,0,0
17/08/2022,13:00:08,1,Free text,Retention,22,3,3,6,2022_08_17-12_59_30.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_47_07.mid,0,0.114503194,0.027826875,0,0,0.142330069,0,0,0,0,0,0
17/08/2022,13:55:55,1,Free text,Retention,22,4,3,6,2022_08_17-12_59_30.xml,None,248,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",D:/Jason/comp_scaffold/DexmoPiano/output/2022_08_17-12_47_07.mid,0.125,0.031541111,0.0434475,0.833333333,0,1.033321944,0,0,0,0,0,0
17/08/2022,14:13:23,Enter ID,Free text,None,1,1,4,4,2022_08_17-14_12_46.xml,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",,0,0.085,0.152529412,0.058823529,0,0.296352941,0,0,0,0,0,0
17/08/2022,14:15:36,2,Free text,None,2,1,2,6,2022_08_17-14_15_18.xml,None,80,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.25], 'right')",,0,0.367333333,0.069631579,0,0,0.436964912,0,0,0,0,0,0
17/08/2022,14:20:02,2,Free text,Calibration,3,1,6,4,2022_08_17-14_19_37.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.115384615,0.047425833,0.045491346,0.115384615,0,0.32368641,0,0,0,0,0,0
17/08/2022,14:20:42,2,Free text,Calibration,3,2,6,4,2022_08_17-14_19_37.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.653846154,0.094413611,0.133568269,0.038461538,0,0.920289573,0,0,0,0,0,0
17/08/2022,14:21:12,2,Free text,Calibration,3,3,5,5,2022_08_17-14_19_37.xml,None,166,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.115384615,0.074432083,0.061508269,0.076923077,0,0.328248045,0,0,0,0,0,0
17/08/2022,14:24:00,2,Free text,Calibration,4,1,4,5,2022_08_17-14_23_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.357027778,0.053782609,0,0,0.410810386,0,0,0,0,0,0
17/08/2022,14:24:34,2,Free text,Calibration,4,2,3,6,2022_08_17-14_23_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.347722222,0.048173913,0,0,0.395896135,0,0,0,0,0,0
17/08/2022,14:25:12,2,Free text,Calibration,4,3,3,6,2022_08_17-14_23_46.xml,None,100,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.352722222,0.030565217,0,0,0.38328744,0,0,0,0,0,0
17/08/2022,14:27:29,2,Free text,Calibration,5,1,6,4,2022_08_17-14_27_17.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.180567472,0.083479941,0,0.058823529,0.322870943,0,0,0,0,0,0
17/08/2022,14:28:04,2,Free text,Calibration,5,2,6,4,2022_08_17-14_27_17.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.058823529,0.203261917,0.127242765,0,0,0.389328211,0,0,0,0,0,0
17/08/2022,14:28:45,2,Free text,Calibration,5,3,5,5,2022_08_17-14_27_17.xml,None,133,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.190873028,0.056889824,0,0,0.247762851,0,0,0,0,0,0
17/08/2022,14:33:19,2,Free text,Practice,6,1,6,2,2022_08_17-14_33_09.xml,None,195,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.238095238,0.060361,0.014655619,0.619047619,0,0.932159476,0,0,0,0,0,0
17/08/2022,14:33:56,2,Free text,Practice,6,2,6,2,2022_08_17-14_33_09.xml,None,195,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.238095238,0.108959222,0.080846286,0.238095238,0,0.665995984,0,0,0,0,0,0
17/08/2022,14:34:33,2,Free text,Practice,6,3,5,2,2022_08_17-14_33_09.xml,None,195,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.333333333,0.109625889,0.100710667,0.238095238,0,0.781765127,0,0,0,0,0,0
17/08/2022,14:35:00,2,Free text,Practice,6,4,5,3,2022_08_17-14_33_09.xml,None,195,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.133683556,0.084904952,0.095238095,0,0.313826603,0,0,0,0,0,0
17/08/2022,14:35:33,2,Free text,Practice,6,5,5,3,2022_08_17-14_33_09.xml,None,195,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.047619048,0.138869444,0.086879238,0.047619048,0,0.320986778,0,0,0,0,0,0
17/08/2022,14:37:09,2,Free text,Test,7,1,4,4,2022_08_17-14_33_09.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.285714286,0.193472222,0.12652381,1.19047619,0.047619048,1.843805556,0,0,0,0,0,0
17/08/2022,14:39:57,2,Free text,Test,8,1,3,5,2022_08_17-14_39_47.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.08575,0.061666667,0,0,0.147416667,0,0,0,0,0,0
17/08/2022,14:40:25,2,Free text,Test,8,2,4,5,2022_08_17-14_39_47.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.065944444,0.041555556,0.055555556,0,0.163055556,0,0,0,0,0,0
17/08/2022,14:40:53,2,Free text,Test,8,3,4,3,2022_08_17-14_39_47.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.111111111,0.058944444,0.035722222,0.166666667,0,0.372444444,0,0,0,0,0,0
17/08/2022,14:43:48,2,Free text,Practice,9,1,3,5,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.119944444,0.05926087,0.043478261,0,0.222683575,0,0,0,0,0,0
17/08/2022,14:44:26,2,Free text,Practice,9,2,3,6,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.112916667,0.035130435,0.043478261,0,0.191525362,0,0,0,0,0,0
17/08/2022,14:45:12,2,Free text,Practice,9,3,3,6,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.043478261,0.012666667,0,0.913043478,0,0.969188406,0,0,0,0,0,0
17/08/2022,14:45:42,2,Free text,Practice,9,4,3,5,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0.043478261,0.105916667,0.056217391,0.086956522,0,0.292568841,0,0,0,0,0,0
17/08/2022,14:46:16,2,Free text,Practice,9,5,3,5,2022_08_17-14_43_35.xml,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25], 'right')",,0,0.093027778,0.069913043,0.086956522,0,0.249897343,0,0,0,0,0,0
