,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.31578947368421,4.137,0.335578947368421,0,0.052631578947369,4.841,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.526315789473684,4.5895,0.104631578947369,0,0,5.22044736842105,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.052631578947369,3.7685,0.100578947368421,0.052631578947369,0.052631578947369,4.02697368421053,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.2,3.9225,0.13425,0.05,0.05,4.35675,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.6255,0.1373,0.05,0,4.8128,0,0,0,0,0,0
5,5,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.889,0.119,0.05,0,4.058,0,0,0,0,0,0
5,5,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.8895,0.16065,0.1,0,3.15015,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.8055,0.05325,0,0,3.85875,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.125,0.0457,0.05,0,3.2207,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.4185,0.0842,0.05,0,3.5527,0,0,0,0,0,0
3,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.794,0.0715,0.05,0,2.9155,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.325,0.04515,0.05,0,3.42015,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.8075,0.0835,0,0.05,2.941,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.9405,0.06725,0.05,0,3.05775,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.664,0.10865,0,0,3.77265,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.15100000000001,0.1697,0,0,4.32070000000001,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.9725,0.0455,0,0,4.018,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.7245,0.05765,0,0,3.78215,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.941,0.1926,0.05,0.05,3.2336,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.923,0.03805,0,0,3.96105,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0275,0.06575,0,0,3.09325,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.3475,0.0487,0,0,3.3962,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.7765,0.08395,0,0.05,3.91045,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.4245,0.033,0,0,3.4575,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.321,0.0513,0,0,3.3723,0,0,0,0,0,0
3,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.455,0.039850000000001,0,0,3.49485,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0745,0.03965,0,0,3.11415,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.075,0.046200000000001,0,0,3.1212,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0475,0.0556,0,0,3.1031,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.3225,0.040850000000001,0,0,3.36335,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.5975,0.0536,0.1,0,2.7511,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.982,0.06855,0,0,3.05055,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.365,0.041150000000001,0,0,3.40615,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.811,0.0396,0.05,0,2.9006,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.4275,0.0537,0.15,0,2.6312,0,0,0,0,0,0
5,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,1.974,0.1136,0.25,0,2.3376,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.244,0.03555,0,0,3.27955,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.406,0.068050000000001,0.2,0,2.67405,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0575,0.0428,0,0,3.1003,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.562,0.04515,0.05,0,2.65715,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.071,0.04425,0,0,3.11525,0,0,0,0,0,0
3,4,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.1,4.357,0.09245,0,0.05,4.59945,0,0,0,0,0,0
3,3,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.994,0.0609,0,0,4.0549,0,0,0,0,0,0
