,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.157894736842105,1.5835,0.009368421052632,0.68421052631579,0,2.43497368421052,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.052631578947369,2.179,0.141789473684211,0.473684210526316,0,2.8471052631579,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.157894736842105,3.4095,0.196947368421052,0,0,3.76434210526316,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.136363636363636,3.6135,0.099409090909091,0,0.090909090909091,3.94018181818182,0,0,0,0,0,0
4,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.073,0.122227272727273,0,0,4.19522727272727,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.158,0.022545454545455,0.045454545454546,0,4.226,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.0065,0.029590909090909,0.045454545454546,0,4.08154545454546,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,4.4015,0.033545454545454,0,0,4.43504545454546,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.248,0.022818181818182,0,0,3.27081818181818,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0105,0.028454545454546,0,0,3.03895454545455,0,0,0,0,0,0
4,5,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,1.6765,0.033409090909091,0.5,0,2.20990909090909,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.954,0.020227272727273,0,0,2.97422727272727,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.868,0.022818181818182,0,0,2.89081818181818,0,0,0,0,0,0
3,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.02750000000001,0.024681818181818,0,0,3.05218181818182,0,0,0,0,0,0
3,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0535,0.024045454545454,0,0,3.07754545454546,0,0,0,0,0,0
