,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.052631578947369,4.4315,0.176473684210526,0,0.052631578947369,4.71323684210526,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.31578947368421,3.597,0.392421052631579,0,0,4.30521052631579,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.105263157894737,1.427,0.004947368421053,0.578947368421053,0,2.11615789473684,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.4005,0.0965,0,0.111111111111111,2.60811111111111,0,0,0,0,0,0
5,5,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.8815,0.069777777777778,0.111111111111111,0,3.06238888888889,0,0,0,0,0,0
5,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.2285,0.083333333333334,0.055555555555556,0,3.36738888888889,0,0,0,0,0,0
3,4,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.949,0.157444444444444,0,0,3.10644444444445,0,0,0,0,0,0
2,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.0795,0.023888888888889,0,0.055555555555556,3.15894444444444,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.2625,0.021888888888889,0,0,2.28438888888889,0,0,0,0,0,0
3,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.9625,0.0385,0,0.055555555555556,3.05655555555555,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.8535,0.025611111111111,0.055555555555556,0,2.93466666666667,0,0,0,0,0,0
2,1,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.201,0.031111111111111,0,0,2.23211111111111,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.3445,0.032444444444445,0,0,2.37694444444444,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.942,0.044777777777778,0,0.055555555555556,3.04233333333333,0,0,0,0,0,0
1,1,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.169,0.020833333333334,0,0,2.18983333333333,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.4865,0.024166666666667,0,0,2.51066666666667,0,0,0,0,0,0
3,3,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.44,0.034666666666667,0,0,3.47466666666667,0,0,0,0,0,0
3,3,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.7495,0.038444444444445,0,0.055555555555556,2.8435,0,0,0,0,0,0
2,2,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.903,0.022833333333333,0,0,2.92583333333333,0,0,0,0,0,0
4,4,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.055555555555556,2.646,0.188222222222222,0.222222222222222,0,3.112,0,0,0,0,0,0
3,2,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.6415,0.031555555555555,0,0,2.67305555555555,0,0,0,0,0,0
2,1,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.842,0.028166666666667,0,0,2.87016666666667,0,0,0,0,0,0
1,1,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.623,0.03,0,0,2.653,0,0,0,0,0,0
4,4,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.055555555555556,2.3535,0.057666666666667,0.055555555555556,0,2.52227777777778,0,0,0,0,0,0
3,2,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.396,0.025833333333333,0,0,2.42183333333333,0,0,0,0,0,0
3,3,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.055555555555556,2.32,0.066444444444445,0.055555555555556,0,2.49755555555556,0,0,0,0,0,0
3,2,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.3205,0.021611111111112,0,0,2.34211111111111,0,0,0,0,0,0
5,5,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.166666666666667,2.072,0.277777777777777,0.277777777777778,0,2.79422222222222,0,0,0,0,0,0
2,2,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.593,0.024,0,0,2.617,0,0,0,0,0,0
2,3,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.524,0.022333333333334,0,0,2.54633333333333,0,0,0,0,0,0
2,2,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,2.363,0.022666666666667,0,0,2.38566666666667,0,0,0,0,0,0
