,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.066666666666667,0.453999999999999,0,0.866666666666667,0,1.38733333333333,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.THREE_NOTES: 4>, [0.5, 0.25], 'right')",0.190476190476191,1.708,0.031380952380953,0.523809523809524,0,2.45366666666667,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.THREE_NOTES: 4>, [0.5, 0.25], 'right')",0.095238095238095,3.286,0.045904761904762,0.047619047619048,0,3.4747619047619,0,0,0,0,0,0
,,None,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.1,2.972,0.26695,0.05,0,3.38895,0,0,0,0,0,0
4,3,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,3.124,0.03105,0,0,3.15505,0,0,0,0,0,0
4,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",1.15,2.7985,0.02465,0,0,3.97315,0,0,0,0,0,0
3,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",1.15,2.4625,0.0207,0,0,3.6332,0,0,0,0,0,0
2,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",1.1,1.7505,0.0361,0.05,0,2.9366,0,0,0,0,0,0
1,2,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",1.1,2.1395,0.03915,0.05,0,3.32865,0,0,0,0,0,0
1,1,single note,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",1.15,1.6995,0.01965,0,0,2.86915,0,0,0,0,0,0
5,3,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.05,2.3375,0.1368,0.05,0.05,2.6243,0,0,0,0,0,0
3,4,slower,"(<NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0,1.686,0.1,0.05,0,1.836,0,0,0,0,0,0
